/home/datadons/.local/lib/python3.8/site-packages/gensim/similarities/__init__.py:15: UserWarning: The gensim.similarities.levenshtein submodule is disabled, because the optional Levenshtein package <https://pypi.org/project/python-Levenshtein/> is unavailable. Install Levenhstein (e.g. `pip install python-Levenshtein`) to suppress this warning.
  warnings.warn(msg)
        0.0000e+00, 1.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0000e+00,
        1.0000e+00, 0.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+00, 0.0000e+00,
        0.0000e+00, 1.0000e+00])
predicts tensor([0., 0., 0., 0., 1., 0., 1., 1., 0., 0., 1., 1., 1., 1., 1., 1., 1., 0.,
        0., 1.])
predicts tensor([1., 1., 0., 0., 0., 0., 1., 0., 0., 0., 1., 0., 1., 0., 1., 0., 1., 1.,
        1., 0.])
predicts tensor([1., 1., 0.])
Validation accuracy:  0.6829268292682927
Confusión matrix: 
[[42 18]
 [21 42]]

 The prediction of the following files is incorrect: 
The file vector_representation/commands.py.txt is a false positive 
The file vector_representation/django.py.txt is a false negative 
The file vector_representation/datastructures.py.txt is a false positive 
The file vector_representation/pytest.py.txt is a false negative 
The file vector_representation/tracer.py.txt is a false negative 
The file vector_representation/caffe_translator.py.txt is a false negative 
The file vector_representation/enum_type.py.txt is a false positive 
The file vector_representation/binary_search_tree.py.txt is a false positive 
The file vector_representation/redis.py.txt is a false negative 
The file vector_representation/errors.py.txt is a false negative 
The file vector_representation/rrule.py.txt is a false negative 
The file vector_representation/rolling.py.txt is a false negative 
The file vector_representation/backend_application.py.txt is a false positive 
The file vector_representation/create.py.txt is a false positive 
The file vector_representation/CoreTest.py.txt is a false positive 
The file vector_representation/driver_context.py.txt is a false positive 
The file vector_representation/numba_.py.txt is a false negative 
The file vector_representation/gradcheck.py.txt is a false negative 
The file vector_representation/optimizer.py.txt is a false negative 
The file vector_representation/plugins.py.txt is a false negative 
The file vector_representation/verify.py.txt is a false negative 
The file vector_representation/asyncio.py.txt is a false negative 
The file vector_representation/nightly.py.txt is a false negative 
The file vector_representation/util_1.py.txt is a false negative 
The file vector_representation/function.py.txt is a false negative 
The file vector_representation/concurrent.py.txt is a false positive 
The file vector_representation/audacityAnnotation2WAVs.py.txt is a false positive 
The file vector_representation/cuttly.py.txt is a false positive 
The file vector_representation/isoparser.py.txt is a false negative 
The file vector_representation/locustfile.py.txt is a false negative 
The file vector_representation/chime.py.txt is a false positive 
The file vector_representation/_timeouts.py.txt is a false positive 
The file vector_representation/convert.py.txt is a false positive 
The file vector_representation/check.py.txt is a false positive 
The file vector_representation/dispatchers.py.txt is a false positive 
The file vector_representation/abstract_driver.py.txt is a false positive 
The file vector_representation/_config.py.txt is a false negative 
The file vector_representation/dropbox.py.txt is a false negative 
The file vector_representation/auth.py.txt is a false positive 

Epoch:  29 , Time:  431.0709578990936 , Training Loss:  4440.569435755412 , Validation Loss:  8069.12105015346 , accuracy:  0.6829268292682927
############### 

We are using cuda:0 device
Entering the neural network
data:  vector_representation/conv_utils.py.txt
data:  vector_representation/testinframod.py.txt
data:  vector_representation/distancecluster.py.txt
data:  vector_representation/gradcheck.py.txt
data:  vector_representation/batch_sampler_test.py.txt
data:  vector_representation/crypto_hash.py.txt
data:  vector_representation/util.py.txt
data:  vector_representation/clitoolbar.py.txt
data:  vector_representation/quantization.py.txt
data:  vector_representation/profile.py.txt
data:  vector_representation/asyncio.py.txt
data:  vector_representation/providers.py.txt
data:  vector_representation/_databases.py.txt
data:  vector_representation/_timeouts.py.txt
data:  vector_representation/metrics_utils.py.txt
data:  vector_representation/auth.py.txt
data:  vector_representation/pipeline.py.txt
data:  vector_representation/creator-cudf.py.txt
data:  vector_representation/craft.py.txt
data:  vector_representation/convert.py.txt
data:  vector_representation/delayed.py.txt
data:  vector_representation/postgresql_privs.py.txt
data:  vector_representation/loader.py.txt
data:  vector_representation/deprecation.py.txt
data:  vector_representation/parser_utils.py.txt
data:  vector_representation/_read.py.txt
data:  vector_representation/bptt_sampler.py.txt
data:  vector_representation/__metadata__.py.txt
data:  vector_representation/base.py.txt
data:  vector_representation/cuttly.py.txt
data:  vector_representation/crypto_shorthash.py.txt
data:  vector_representation/_checkpoints.py.txt
data:  vector_representation/binder.py.txt
data:  vector_representation/crash.py.txt
data:  vector_representation/craft_utils.py.txt
data:  vector_representation/_traps.py.txt
data:  vector_representation/jedi_vim.py.txt
data:  vector_representation/brew_cask_dependency.py.txt
data:  vector_representation/router.py.txt
data:  vector_representation/test_vmap.py.txt
data:  vector_representation/node_provider.py.txt
data:  vector_representation/rabbitmq.py.txt
data:  vector_representation/bsdinit.py.txt
data:  vector_representation/callbacks_test.py.txt
data:  vector_representation/forwardprop_test.py.txt
data:  vector_representation/combinerefs.py.txt
data:  vector_representation/audit-tests.py.txt
data:  vector_representation/templatetags.py.txt
data:  vector_representation/aststrip.py.txt
data:  vector_representation/_download.py.txt
data:  vector_representation/connections.py.txt
data:  vector_representation/_make.py.txt
data:  vector_representation/apply.py.txt
data:  vector_representation/ext.py.txt
data:  vector_representation/vbox_guest.py.txt
data:  vector_representation/query.py.txt
data:  vector_representation/CoreTest.py.txt
data:  vector_representation/argondriver.py.txt
data:  vector_representation/tf_utils.py.txt
data:  vector_representation/eager_tf_policy.py.txt
data:  vector_representation/debug.py.txt
data:  vector_representation/common_utils.py.txt
data:  vector_representation/numba_.py.txt
data:  vector_representation/_inspect.py.txt
data:  vector_representation/concurrent.py.txt
data:  vector_representation/dviread.py.txt
data:  vector_representation/check_colors.py.txt
data:  vector_representation/emr.py.txt
data:  vector_representation/vsphere.py.txt
data:  vector_representation/broker.py.txt
data:  vector_representation/alignments.py.txt
data:  vector_representation/creator-dask-debug.py.txt
data:  vector_representation/lazy.py.txt
data:  vector_representation/audioVisualization.py.txt
data:  vector_representation/expressions.py.txt
data:  vector_representation/brew_install.py.txt
data:  vector_representation/brew.py.txt
data:  vector_representation/tensor_engine.py.txt
data:  vector_representation/rewrite.py.txt
data:  vector_representation/crypto_core.py.txt
data:  vector_representation/_merge_upsert_table.py.txt
data:  vector_representation/engine.py.txt
data:  vector_representation/registry.py.txt
data:  vector_representation/binary_search_tree.py.txt
data:  vector_representation/conftest.py.txt
data:  vector_representation/napalm.py.txt
data:  vector_representation/support.py.txt
data:  vector_representation/create.py.txt
data:  vector_representation/lock.py.txt
data:  vector_representation/lr_scheduler.py.txt
data:  vector_representation/create_index.py.txt
data:  vector_representation/common_cuda.py.txt
data:  vector_representation/layer_model_helper.py.txt
data:  vector_representation/blink_detection.py.txt
data:  vector_representation/interval.py.txt
data:  vector_representation/keras_utils_test.py.txt
data:  vector_representation/creator-ext.py.txt
data:  vector_representation/crypto_generichash.py.txt
data:  vector_representation/delegation_pattern.py.txt
data:  vector_representation/column.py.txt
data:  vector_representation/client.py.txt
data:  vector_representation/audioTrainTest.py.txt
data:  vector_representation/pattern_utils.py.txt
data:  vector_representation/batch_sampler.py.txt
data:  vector_representation/_sequencer.py.txt
data:  vector_representation/filter.py.txt
data:  vector_representation/compound.py.txt
data:  vector_representation/constrain.py.txt
data:  vector_representation/chilpit.py.txt
data:  vector_representation/configuration.py.txt
data:  vector_representation/_delete.py.txt
data:  vector_representation/asynchronous.py.txt
data:  vector_representation/compilelock.py.txt
data:  vector_representation/autocast_mode.py.txt
data:  vector_representation/preprocessing_stage.py.txt
data:  vector_representation/BearTest.py.txt
data:  vector_representation/nikola.py.txt
data:  vector_representation/caffe_translator.py.txt
data:  vector_representation/django.py.txt
data:  vector_representation/corrector.py.txt
data:  vector_representation/adfly.py.txt
data:  vector_representation/audacityAnnotation2WAVs.py.txt
data:  vector_representation/training_distributed_v1.py.txt
data:  vector_representation/random.py.txt
data:  vector_representation/activate.py.txt
data:  vector_representation/_recursive.py.txt
data:  vector_representation/_signals.py.txt
data:  vector_representation/convertToWav.py.txt
data:  vector_representation/control.py.txt
data:  vector_representation/tracer.py.txt
data:  vector_representation/deploy.py.txt
data:  vector_representation/clickjacking.py.txt
data:  vector_representation/pyi_splash.py.txt
data:  vector_representation/enum_type.py.txt
data:  vector_representation/test_venafiapi.py.txt
data:  vector_representation/_compatibility.py.txt
data:  vector_representation/completion.py.txt
data:  vector_representation/circular_linked_list.py.txt
data:  vector_representation/decorators.py.txt
data:  vector_representation/composition.py.txt
data:  vector_representation/api.py.txt
data:  vector_representation/audioAnalysis.py.txt
data:  vector_representation/create_ava_actions_tf_record.py.txt
data:  vector_representation/bigarray.py.txt
data:  vector_representation/conllu.py.txt
data:  vector_representation/_highlevel_open_tcp_stream.py.txt
data:  vector_representation/metadata.py.txt
data:  vector_representation/cuisine.py.txt
data:  vector_representation/_wait.py.txt
data:  vector_representation/junos.py.txt
data:  vector_representation/batching.py.txt
data:  vector_representation/replaygain.py.txt
data:  vector_representation/layer_utils.py.txt
data:  vector_representation/crypto_secretstream.py.txt
